id,ad_id,title,breed,price,location,date_of_birth,age,ready_to_leave,litter_size,available_puppies,posted_date,posted_date_iso,last_updated,seller_name,member_since,verified_breeder,health_checked,hip_scored,elbow_scored,eye_tested,vaccinated,microchipped,wormed,kc_registered,original_breeder,viewable_with_mother,platform,url,scraped_at,error
28847,,🐶 Buyer’s Checklist for Gun Dogs,,750,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/golden-retriever/golden-retriever-stud/28847,2026-01-24T17:15:47.390057,
28810,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28810,2026-01-24T17:15:49.895509,
28798,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28798,2026-01-24T17:15:52.516495,
28786,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28786,2026-01-24T17:15:54.993107,
28785,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28785,2026-01-24T17:15:57.956923,
28778,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28778,2026-01-24T17:16:00.388700,
28775,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28775,2026-01-24T17:16:03.041060,
28764,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,700,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28764,2026-01-24T17:16:05.500199,
28760,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28760,2026-01-24T17:16:08.723429,
28752,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28752,2026-01-24T17:16:11.158612,
28744,,🐶 Buyer’s Checklist for Gun Dogs,,950,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/28744,2026-01-24T17:16:13.584140,
28742,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,450,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28742,2026-01-24T17:16:16.044356,
28707,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28707,2026-01-24T17:16:18.467853,
28677,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28677,2026-01-24T17:16:20.973456,
28666,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28666,2026-01-24T17:16:23.420313,
28659,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,600,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28659,2026-01-24T17:16:25.938289,
28658,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28658,2026-01-24T17:16:28.641973,
28641,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28641,2026-01-24T17:16:31.076459,
28623,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28623,2026-01-24T17:16:33.557430,
28621,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28621,2026-01-24T17:16:36.108789,
28617,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28617,2026-01-24T17:16:38.535747,
28614,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28614,2026-01-24T17:16:41.504413,
28599,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28599,2026-01-24T17:16:43.922642,
28578,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28578,2026-01-24T17:16:46.343307,
28577,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28577,2026-01-24T17:16:48.782297,
28574,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28574,2026-01-24T17:16:51.255589,
28573,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1000,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28573,2026-01-24T17:16:53.673126,
28564,,🐶 Buyer’s Checklist for Gun Dogs,,750,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/golden-retriever/golden-retriever-stud/28564,2026-01-24T17:16:56.149193,
28562,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,0,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28562,2026-01-24T17:16:58.719706,
28557,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28557,2026-01-24T17:17:01.173961,
28548,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28548,2026-01-24T17:17:03.617655,
28525,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28525,2026-01-24T17:17:06.140338,
28519,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28519,2026-01-24T17:17:08.807231,
28516,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28516,2026-01-24T17:17:11.341706,
28514,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28514,2026-01-24T17:17:13.751970,
28486,,🐶 Buyer’s Checklist for Gun Dogs,,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-stud/28486,2026-01-24T17:17:16.261984,
28482,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28482,2026-01-24T17:17:18.887785,
28426,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28426,2026-01-24T17:17:21.547056,
28425,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28425,2026-01-24T17:17:23.984610,
28416,,🐶 Buyer’s Checklist for Gun Dogs,,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/golden-retriever/golden-retriever-stud/28416,2026-01-24T17:17:26.424638,
28396,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28396,2026-01-24T17:17:29.008657,
28378,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28378,2026-01-24T17:17:31.686245,
28368,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28368,2026-01-24T17:17:34.136290,
28359,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28359,2026-01-24T17:17:36.776022,
28355,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28355,2026-01-24T17:17:39.381851,
28344,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28344,2026-01-24T17:17:41.860700,
28340,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28340,2026-01-24T17:17:44.327660,
28332,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,600,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28332,2026-01-24T17:17:47.107950,
28320,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,100,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28320,2026-01-24T17:17:49.587654,
28310,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,250,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28310,2026-01-24T17:17:52.280754,
28303,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28303,2026-01-24T17:17:54.730967,
28297,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,550,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28297,2026-01-24T17:17:57.209739,
28273,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28273,2026-01-24T17:17:59.674746,
28272,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28272,2026-01-24T17:18:02.082999,
28271,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28271,2026-01-24T17:18:04.490011,
28269,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28269,2026-01-24T17:18:06.913996,
28265,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,850,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28265,2026-01-24T17:18:09.351780,
28259,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28259,2026-01-24T17:18:11.818096,
28257,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28257,2026-01-24T17:18:14.256541,
28249,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28249,2026-01-24T17:18:16.714272,
28228,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,325,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28228,2026-01-24T17:18:19.148117,
28225,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28225,2026-01-24T17:18:21.606922,
28223,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28223,2026-01-24T17:18:24.043600,
28215,,🐶 Buyer’s Checklist for Gun Dogs,,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/teckel/teckel-stud/28215,2026-01-24T17:18:26.495390,
28181,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,450,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28181,2026-01-24T17:18:29.083812,
28168,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28168,2026-01-24T17:18:31.580867,
28163,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28163,2026-01-24T17:18:33.998034,
28160,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28160,2026-01-24T17:18:36.432696,
28152,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28152,2026-01-24T17:18:38.872402,
28134,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,150,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/28134,2026-01-24T17:18:41.417732,
28117,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/28117,2026-01-24T17:18:43.849398,
28115,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,650,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/28115,2026-01-24T17:18:46.756141,
