ad_id,ad_type,title,price,breed,location,age,ready_to_leave,litter_size,available,seller_name,seller_type,kc_registered,microchipped,vaccinated,boys,girls,created,reposted,url
960140042630,For Sale,Beautiful miniature smooth dachshunds,£700,Dachshund Miniature Smooth Haired,,4 months,,5,5,Luke,Private Advert,No,True,True,True,False,2025-11-05,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/area/960140042630_beautiful-miniature-smooth-dachshunds
884261806132,For Sale,Adorable Rotweiller Puppies,"£2,000",Rottweiler,Gloucestershire,4 months,,5,5,Danny,Private Advert,Yes,False,False,False,False,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/rottweiler/gloucestershire/884261806132_adorable-rotweiller-puppies
507573460847,For Sale,Gorgeous Labrador puppies for sale,£600,Labrador Retriever,Lincolnshire,4½ months,,5,5,Chris,Private Advert,No,False,False,False,False,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/lincolnshire/507573460847_gorgeous-labrador-puppies-for-sale
313819066606,For Sale,PRA clear adorable hypoallergenic teddy bear puppies,"£1,150",Daxipoo,Somerset,4 months,,6,6,Diana,Private Advert,No,False,False,False,False,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/daxipoo/somerset/313819066606_pra-clear-adorable-hypoallergenic-teddy-bear-puppies
437080686207,For Sale,Mini dachshund  puppies,£749,Dachshund Miniature Smooth Haired,South Yorkshire,4½ months,,6,6,Josephine,Private Advert,No,False,False,False,False,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/south-yorkshire/437080686207_mini-dachshund-puppies
083906137038,For Stud,Chocolate Shih Tzu for Stud,£150,Shih Tzu,Cheshire,,,,,Ann,Private Advert,No,True,True,False,False,,,https://www.foreverpuppy.co.uk/for-stud/shih-tzu/cheshire/083906137038_chocolate-shih-tzu-for-stud
202318195949,For Sale,Boston x cocker,£500,Mixed Breed,Durham,4 months,,3,3,Rosalind,Private Advert,No,True,True,True,False,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/durham/202318195949_boston-x-cocker
829584862265,For Sale,Miniature Parti Poodle puppies,"£1,500",Poodle Miniature,Lincolnshire,3½ months,,3,1,Jane,Licensed Breeder Advert,Yes,False,False,False,False,2025-11-06,,https://www.foreverpuppy.co.uk/for-sale/poodle-miniature/lincolnshire/829584862265_miniature-parti-poodle-puppies
622475466200,For Sale,First litter of Labrador puppies,"£1,500",Labrador Retriever,Worcestershire,3½ months,,8,7,Garry,Private Advert,No,False,False,False,False,2025-11-06,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/worcestershire/622475466200_first-litter-of-labrador-puppies
459921719819,Wanted,looking for a companion to our existing chocolate cocker spaniel.,"£1,000",Cocker Spaniel,West Midlands,,,1,1,Martin,Private Advert,No,False,False,False,False,2025-11-09,,https://www.foreverpuppy.co.uk/wanted/cocker-spaniel/west-midlands/459921719819_looking-for-a-companion-to-our-existing-chocolate-cocker-spaniel
535636222173,For Sale,Ready to go,£800,Shih Tzu,Wiltshire,4½ months,,5,5,Ali,Private Advert,No,True,True,True,True,2025-10-31,,https://www.foreverpuppy.co.uk/for-sale/shih-tzu/wiltshire/535636222173_ready-to-go
148548255877,For Sale,ALL PUPPIES CURRENTLY RESERVED,"£1,500",Cockerpoo,Greater London,4 months,,7,,Hattie,Private Advert,No,False,False,False,False,2025-11-05,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/greater-london/148548255877_adorable-f2b-cockapoo-puppies-ready-to-reserve-only-one-apricot-puppy-remaining
069459582156,For Sale,REDUCED - Only 3 Puppies Remaining,"£1,000",French Bulldog,Kent,4½ months,,6,6,Steph,Private Advert,Yes,False,False,False,False,2025-11-05,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/kent/069459582156_reduced-only-3-puppies-remaining
233489935922,Rehome,Frenchie puppy,£800,French Bulldog,Kent,5 months,,1,1,Zdenka,Private Advert,No,False,False,False,False,2025-11-07,,https://www.foreverpuppy.co.uk/rehome/french-bulldog/kent/233489935922_frenchie-puppy
171820591248,For Sale,Irish terrier puppy,"£1,800",Irish Terrier,,6 months,,1,1,Alan,Private Advert,No,True,True,True,False,2025-10-31,,https://www.foreverpuppy.co.uk/for-sale/irish-terrier/area/171820591248_irish-terrier-puppy
790919090885,For Sale,Show type cocker spaniel puppies,"£1,500",Cocker Spaniel,Cambridgeshire,4 months,,5,5,Stacey,Licensed Breeder Advert,Yes,False,False,False,False,2025-11-05,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/cambridgeshire/790919090885_show-type-cocker-spaniel-puppies
821364545468,For Sale,2 Male Mini Daschunds!,£800,Dachshund Miniature Long Haired,Staffordshire,4 months,,4,4,Josh,Private Advert,No,True,False,True,True,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-long-haired/staffordshire/821364545468_2-male-mini-daschunds
105442206962,For Sale,Beautiful kc miniature dachshunds,"£1,150",Dachshund Miniature Smooth Haired,Kent,4½ months,,1,1,Lisa,Private Advert,Yes,True,True,True,True,,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/kent/105442206962_beautiful-kc-miniature-dachshunds
465468849714,For Sale,Beautiful silver dapple boy,"£1,000",Dachshund Miniature Smooth Haired,,5 months,,5,5,Lisa,Private Advert,No,True,True,True,False,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/area/465468849714_beautiful-silver-dapple-boy
760923979716,For Sale,Cream KC registered Female,£950,French Bulldog,,5½ months,,4,4,Patricia,Private Advert,Yes,True,True,False,True,2025-10-31,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/area/760923979716_cream-kc-registered-female
137983337797,For Sale,White French Bulldogs,"£1,200",French Bulldog,Greater London,4½ months,,5,4,Tracey,Private Advert,Yes,False,False,False,False,2025-10-29,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/greater-london/137983337797_white-french-bulldogs
916509399744,For Sale,Cocker spaniels,£650,Cocker Spaniel,Shropshire,3½ months,,4,4,Tracey,Private Advert,No,False,False,False,False,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/shropshire/916509399744_cocker-spaniels
794676066397,For Sale,,"£1,000",Poodle All Crosses,Essex,3 months,,5,,Kate,Private Advert,No,False,False,False,False,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/poodle-all-crosses/essex/794676066397_multipoo
965935006492,For Sale,Pointer puppies for sale,"£1,500",Pointer,Herefordshire,4½ months,,5,5,Rebecca,Private Advert,Yes,True,True,True,True,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/pointer/herefordshire/965935006492_pointer-puppies-for-sale
251504523632,Rehome,Central shepherd,£10,Central Asia Shepherd Dog,Essex,,,1,1,Avnish,Private Advert,No,True,True,False,True,2025-10-31,,https://www.foreverpuppy.co.uk/rehome/central-asia-shepherd-dog/essex/251504523632_central-shepherd
365271222282,Rehome,Gentle Giant,£100,Mastiff,Greater London,,,1,1,Aditya,Private Advert,No,True,True,True,False,2025-10-31,,https://www.foreverpuppy.co.uk/rehome/mastiff/greater-london/365271222282_gentle-giant
719221919844,For Sale,Excellent pedigree lab pups,"£1,200",Labrador Retriever,Northamptonshire,4 months,,4,4,Bridget,Private Advert,Yes,False,False,False,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/northamptonshire/719221919844_excellent-pedigree-lab-pups
503875359629,For Sale,Corgi Puppy,"£1,200",Welsh Corgi Pembroke,Kent,4½ months,,1,1,Michelle,Private Advert,No,False,False,False,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/welsh-corgi-pembroke/kent/503875359629_corgi-puppy
684857115749,For Sale,Beautiful patterdale terriers,£400,Patterdale Terrier,North Yorkshire,4 months,,7,3,Tina,Private Advert,No,True,False,True,True,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/patterdale-terrier/north-yorkshire/684857115749_beautiful-patterdale-terriers
228477540119,For Sale,8 chunky kc registered yellow and black Labrador pups,"£1,200",Labrador Retriever,Tyne And Wear,4 months,,8,8,Emma,Private Advert,Yes,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/tyne-and-wear/228477540119_8-chunky-kc-registered-yellow-and-black-labrador-pups
050411324625,For Sale,3 boys 3 girls,£800,Mixed Breed,Staffordshire,4½ months,,6,3,Viorel,Private Advert,Yes,True,True,True,True,2025-10-29,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/staffordshire/050411324625_3-boys-3-girls
544386911614,For Sale,1 FM Red Fox Labrador puppy - ready for collection,£975,Labrador Retriever,,4½ months,,1,1,Sam,Private Advert,No,True,True,False,True,2025-10-31,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/area/544386911614_1-fm-red-fox-labrador-puppy-ready-for-collection
595895823053,For Sale,"Kano bloodline ,,  American bully ..","£2,000",American Bully,Bristol,"12 weeks, 2 days",,1,1,Tan,Private Advert,No,False,False,False,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/american-bully/bristol/595895823053_kano-bloodline-american-bully
608323167323,For Sale,beautiful akita puppies,"£1,000",Akita,Kent,4 months,""">",10,10,Chloe,Private Advert,No,False,False,False,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/akita/kent/608323167323_beautiful-akita-puppies
687210777439,For Sale,Sealyham terrier crosses for sale,£850,Sealyham Terrier,Nottinghamshire,3½ months,,5,5,,Private Advert,No,False,False,False,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/sealyham-terrier/nottinghamshire/687210777439_sealyham-terrier-crosses-for-sale
816893035449,For Sale,Rottweiler puppies,"£1,500",Rottweiler,Norfolk,3 months,,7,,Jenna,Private Advert,No,False,False,False,False,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/rottweiler/norfolk/816893035449_rottweiler-puppies
653758217118,Rehome,Fluffy Bear,£100,Caucasian Shepherd Dog,Greater London,,,1,1,Aditya,Private Advert,No,True,True,True,False,2025-10-31,,https://www.foreverpuppy.co.uk/rehome/caucasian-shepherd-dog/greater-london/653758217118_fluffy-bear
183852618759,For Sale,Stunning litter of cross golden retriever and cocker spaniel pups,£375,Mixed Breed,Greater Manchester,4½ months,,10,10,Helen,Private Advert,No,True,True,True,False,2025-10-28,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/greater-manchester/183852618759_stunning-litter-of-cross-golden-retriever-and-cocker-spaniel-pups
962966338609,For Sale,Minutre dashound girl needs a good home,"£1,000",Dachshund Standard Smooth Haired,Northumberland,1 year,,1,1,Tracy,Private Advert,Yes,False,False,False,False,2025-11-01,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-smooth-haired/northumberland/962966338609_minutre-dashound-girl-needs-a-good-home
526003073502,For Sale,Cocker x Jack two girls available,£500,Cocker Spaniel,,4 months,,5,5,Claire,Private Advert,No,False,False,False,False,2025-11-01,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/area/526003073502_cocker-x-jack-two-girls-available
161154266585,For Sale,F1b cockerpoo puppy’s,"£1,200",Cockerpoo,Highland,4 months,,3,3,Lyndsey,Private Advert,No,False,False,False,False,2025-11-01,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/highland/161154266585_f1b-cockerpoo-puppy-s
247544252658,For Sale,Both parents are imported multiple winners in show ring,"£1,234",Jack Russell Terrier,Armagh,4½ months,,6,6,Thomas,Private Advert,Yes,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/jack-russell-terrier/armagh/247544252658_both-parents-are-imported-multiple-winners-in-show-ring
083328071305,For Sale,working cocker,"£1,300",Cocker Spaniel,Hampshire,3½ months,,5,1,,Private Advert,No,False,False,False,False,2025-11-01,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/hampshire/083328071305_working-cocker
606142012562,For Sale,Cockapoo pups,"£1,000",Mixed Breed,,4½ months,,6,6,Rose,Private Advert,No,False,False,False,False,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/area/606142012562_cockapoo-pups
751315355293,For Sale,Home Bred Yellow Labradors for sale.,"£1,000",Labrador Retriever,Gloucestershire,4 months,,11,2,Gary,Private Advert,Yes,False,False,False,False,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/gloucestershire/751315355293_home-bred-yellow-labradors-for-sale
566901159715,For Sale,Working cocker spaniel puppies looking for there forever homes 🏡,£750,Cocker Spaniel,,4 months,,5,5,Conor,Private Advert,No,False,False,False,False,2025-10-30,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/area/566901159715_working-cocker-spaniel-puppies-looking-for-there-forever-homes
178111477651,For Sale,Gorgeous Pomchi Puppies last tiny boy available,£600,Pomchi,Kent,3½ months,,3,1,Stephanie,Private Advert,No,False,False,False,False,2025-10-29,,https://www.foreverpuppy.co.uk/for-sale/pomchi/kent/178111477651_gorgeous-pomchi-puppies
619114304681,For Sale,4 beautiful xxs toy Pom pups available,"£3,000",Pomeranian,Oxfordshire,3½ months,,4,4,Jodie,Private Advert,Yes,False,False,False,False,2025-10-29,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/oxfordshire/619114304681_4-beautiful-xxs-toy-pom-pups-available
618822346815,For Sale,Working cocker spaniel pups,£850,Cocker Spaniel,North Yorkshire,4½ months,,5,2,Stacey,Private Advert,No,False,False,False,False,2025-10-28,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/north-yorkshire/618822346815_working-cocker-spaniel-pups
527023923882,Wanted,Wanted puppy,£700,Shih Tzu,,,,1,1,Clare,Private Advert,No,False,False,False,False,2025-10-21,,https://www.foreverpuppy.co.uk/wanted/shih-tzu/area/527023923882_wanted-small-breed
610560958969,For Stud,English Springer spaniel at stud ( working Dog ) excellent pedigree !,£300,English Springer Spaniel,Tyne And Wear,,,,,Nigel,Private Advert,No,True,True,False,False,2025-09-09,,https://www.foreverpuppy.co.uk/for-stud/english-springer-spaniel/tyne-and-wear/610560958969_english-springer-spaniel-at-stud-working-dog-excellent-pedigree
664804188865,For Stud,beautiful big boned great pedigree,£500,English Bull Terrier,,,,,,,Private Advert,Yes,True,True,False,False,2025-09-08,,https://www.foreverpuppy.co.uk/for-stud/english-bull-terrier/area/664804188865_beautiful-big-boned-great-pedigree
291095990991,For Stud,🌟outstanding KC Reg Korean Maltese boy for STUD,£250,Maltese,Hertfordshire,,,,,Wioletta,Private Advert,Yes,True,True,False,False,2025-01-21,,https://www.foreverpuppy.co.uk/for-stud/maltese/hertfordshire/291095990991_stunning-kc-reg-korean-maltese-boy-for-stud
108117709584,For Stud,PROVEN STUD CREAM LONG HAIRED MINIATURE DACHSHUND,£300,Dachshund Miniature Long Haired,Cambridgeshire,,,,,Samantha,Private Advert,Yes,True,True,False,False,,,https://www.foreverpuppy.co.uk/for-stud/dachshund-miniature-long-haired/cambridgeshire/108117709584_proven-stud-cream-long-haired-miniature-dachshund
379608844165,For Stud,Beautiful male Pomeranian for stud,£300,Pomeranian,Cheshire,,,,,Jodie,Private Advert,Yes,True,True,False,False,2025-07-21,,https://www.foreverpuppy.co.uk/for-stud/pomeranian/cheshire/379608844165_beautiful-male-pomeranian-for-stud
975673701796,For Stud,Fantastic kennel club registered pedigree sire for stud,£400,English Springer Spaniel,Hampshire,,,,,Mel,Private Advert,Yes,True,True,False,False,2025-07-25,,https://www.foreverpuppy.co.uk/for-stud/english-springer-spaniel/hampshire/975673701796_fantastic-kennel-club-registered-pedigree-sire-for-stud
432366014037,For Stud,Vizzla for stud,£450,Hungarian Vizsla,,,,,,Rita,Private Advert,Yes,True,True,False,False,2025-07-19,,https://www.foreverpuppy.co.uk/for-stud/hungarian-vizsla/area/432366014037_vizzla-for-stud
561886176790,For Stud,Quality KC Reg Health Tested Working Cocker Spaniel Stud,£250,Cocker Spaniel,,,,,,Denise,Private Advert,Yes,True,True,False,False,2025-04-21,,https://www.foreverpuppy.co.uk/for-stud/cocker-spaniel/area/561886176790_quality-kc-reg-health-tested-working-cocker-spaniel-stud
668815268089,For Stud,RED TOY POODLE FULLY HEALTH TESTED,£175,Poodle Toy,Kent,,,,,Janet,Private Advert,No,True,True,False,False,2025-05-03,,https://www.foreverpuppy.co.uk/for-stud/poodle-toy/kent/668815268089_red-toy-poodle
038984812508,For Stud,Longhaired cream  dachshund,£350,Dachshund Miniature Long Haired,Kent,,,,,Janet,Private Advert,Yes,True,True,False,False,2025-04-21,,https://www.foreverpuppy.co.uk/for-stud/dachshund-miniature-long-haired/kent/038984812508_longhaired-cream-dachshund
341294015388,For Stud,Deep red KC registered and health tested mini poodle,£350,Poodle Miniature,Kent,,,,,Kate,Private Advert,Yes,True,True,False,False,2025-07-08,,https://www.foreverpuppy.co.uk/for-stud/poodle-miniature/kent/341294015388_deep-red-kc-registered-and-health-tested-mini-poodle
022716400244,For Stud,Cream long haired mini dachshund,£500,Dachshund Miniature Long Haired,Hampshire,,,,,Kerry,Private Advert,Yes,True,True,False,False,2025-04-14,,https://www.foreverpuppy.co.uk/for-stud/dachshund-miniature-long-haired/hampshire/022716400244_cream-long-haired-mini-dachshund
156499744778,For Stud,KC Reg Chocolate and Tan,£800,Cavalier King Charles Spaniel,Cheshire,,,,,Wendy,Private Advert,Yes,True,True,False,False,2025-03-27,,https://www.foreverpuppy.co.uk/for-stud/cavalier-king-charles-spaniel/cheshire/156499744778_kc-reg-chocolate-and-tan
320135736790,For Stud,OUR HANDSOME KC REG LONG HAIRED MINIATURE SILVER DAPPLE DACHSHUND IS NOW AVAILABLE FOR STUD DUTIES,£550,Dachshund Miniature Long Haired,,,,,,Samantha,Private Advert,Yes,True,True,False,False,2025-02-23,,https://www.foreverpuppy.co.uk/for-stud/dachshund-miniature-long-haired/area/320135736790_our-handsome-long-haired-miniature-silver-dapple-dachshund-is-now-available-for-stud-duties
